tGroup,round,epoch,layer,neuron,type,weight,value
0-2,5,700,1,23,N,4,-0.2965917150659877
0-2,5,700,1,23,N,5,0.317982925527246
0-2,5,700,1,23,N,6,0.12926076801317363
0-2,5,700,1,23,N,7,-0.12437444167701166
0-2,5,700,1,23,N,8,0.5258674299349575
0-2,5,700,1,23,N,9,-0.911189518589722
0-2,5,700,1,23,N,10,0.10996276152863148
0-2,5,700,1,23,N,11,-0.5294067329282929
0-2,5,700,1,23,N,12,-0.7364752824315011
0-2,5,700,1,23,N,13,0.323939358059371
0-2,5,700,1,23,N,14,0.30064804341056145
0-2,5,700,1,23,N,15,0.19427409247368715
0-2,5,700,1,23,N,16,-0.44358183432513676
0-2,5,700,1,23,N,17,-0.5310008066175346
0-2,5,700,1,23,N,18,-0.476361285428044
0-2,5,700,1,23,N,19,0.7381654622231838
0-2,5,700,1,23,N,20,0.2849998249759215
0-2,5,700,1,23,N,21,-0.27770982857429777
0-2,5,700,1,23,N,22,0.1966018307583768
0-2,5,700,1,23,N,23,-0.7661485634867089
0-2,5,700,1,23,N,24,-0.5452869231193023
0-2,5,700,1,23,N,25,-0.4598351068053208
0-2,5,700,1,23,N,26,0.42246489985346536
0-2,5,700,1,23,N,27,-0.233906972665222
0-2,5,700,1,23,N,28,0.16908925775402647
0-2,5,700,1,23,N,29,0.37931707045663254
0-2,5,700,1,24,N,0,-0.2593218194763408
0-2,5,700,1,24,N,1,-0.08523443881613321
0-2,5,700,1,24,N,2,0.16923584913659911
0-2,5,700,1,24,N,3,-0.04030551177214071
0-2,5,700,1,24,N,4,-0.4029371751881626
0-2,5,700,1,24,N,5,0.3617114013385574
0-2,5,700,1,24,N,6,0.23402503926555793
0-2,5,700,1,24,N,7,-0.38609647264442326
0-2,5,700,1,24,N,8,-0.7921714107175992
0-2,5,700,1,24,N,9,0.3740366310731121
0-2,5,700,1,24,N,10,0.4950067520817614
0-2,5,700,1,24,N,11,-0.7105071132397309
0-2,5,700,1,24,N,12,-0.30104284487214733
0-2,5,700,1,24,N,13,0.9766177984075001
0-2,5,700,1,24,N,14,-0.22948364151002815
0-2,5,700,1,24,N,15,-0.6596160844649678
0-2,5,700,1,24,N,16,0.1735482029031473
0-2,5,700,1,24,N,17,-0.0485824718845961
0-2,5,700,1,24,N,18,0.011314841280752495
0-2,5,700,1,24,N,19,0.39726552691320893
0-2,5,700,1,24,N,20,0.4894191669660563
0-2,5,700,1,24,N,21,-0.03866804972704154
0-2,5,700,1,24,N,22,-0.25328608958000254
0-2,5,700,1,24,N,23,-0.27953849233336614
0-2,5,700,1,24,N,24,-0.45498881457363965
0-2,5,700,1,24,N,25,-0.15321875987670905
0-2,5,700,1,24,N,26,0.1422400207596796
0-2,5,700,1,24,N,27,-0.14086021920242203
0-2,5,700,1,24,N,28,-0.10664374547219273
0-2,5,700,1,24,N,29,0.3163145403509247
0-2,5,700,1,25,N,0,-0.43133784939573805
0-2,5,700,1,25,N,1,-0.4370304013526282
0-2,5,700,1,25,N,2,-0.423850283752435
0-2,5,700,1,25,N,3,0.1873128577653961
0-2,5,700,1,25,N,4,0.4030815134969721
0-2,5,700,1,25,N,5,0.4339917458724543
0-2,5,700,1,25,N,6,0.2701238972424644
0-2,5,700,1,25,N,7,0.03704101985661684
0-2,5,700,1,25,N,8,-0.0019226860164219817
0-2,5,700,1,25,N,9,0.25255188396776906
0-2,5,700,1,25,N,10,-0.056296660859863935
0-2,5,700,1,25,N,11,-0.13097631919426805
0-2,5,700,1,25,N,12,-0.439666919121018
0-2,5,700,1,25,N,13,0.13268092638544407
0-2,5,700,1,25,N,14,-0.2976411159755273
0-2,5,700,1,25,N,15,-0.3328990316428207
0-2,5,700,1,25,N,16,0.8243211417200725
0-2,5,700,1,25,N,17,-0.18627325939555733
0-2,5,700,1,25,N,18,-0.3958095246349865
0-2,5,700,1,25,N,19,0.2041457296792691
0-2,5,700,1,25,N,20,-0.25149422051694126
0-2,5,700,1,25,N,21,0.6966480830571883
0-2,5,700,1,25,N,22,0.6285755175234164
0-2,5,700,1,25,N,23,0.33701038285843576
0-2,5,700,1,25,N,24,0.8042616952813466
0-2,5,700,1,25,N,25,-0.06354779068634829
0-2,5,700,1,25,N,26,0.06902136573824719
0-2,5,700,1,25,N,27,0.7924529491420751
0-2,5,700,1,25,N,28,-0.013137984749289563
0-2,5,700,1,25,N,29,0.7007461668223945
0-2,5,700,1,26,N,0,-0.9320656364547392
0-2,5,700,1,26,N,1,-0.27953032959437424
0-2,5,700,1,26,N,2,0.5130163270273529
0-2,5,700,1,26,N,3,-0.2232789267033275
0-2,5,700,1,26,N,4,-0.3612483315682693
0-2,5,700,1,26,N,5,0.007086179319190726
0-2,5,700,1,26,N,6,0.790521149075225
0-2,5,700,1,26,N,7,-0.28127016306216596
0-2,5,700,1,26,N,8,-0.16451600991145468
0-2,5,700,1,26,N,9,0.3909314214485803
0-2,5,700,1,26,N,10,-0.0760392948410936
0-2,5,700,1,26,N,11,0.7372071644299011
0-2,5,700,1,26,N,12,0.2317378577357455
0-2,5,700,1,26,N,13,-0.31069991133493086
0-2,5,700,1,26,N,14,0.06090170818399393
0-2,5,700,1,26,N,15,-0.24494260742559498
0-2,5,700,1,26,N,16,0.23507236419278565
0-2,5,700,1,26,N,17,-0.7683013161165134
0-2,5,700,1,26,N,18,0.6330679842106395
0-2,5,700,1,26,N,19,-0.027935859038655336
0-2,5,700,1,26,N,20,0.3990352124774676
0-2,5,700,1,26,N,21,-0.4814823630077066
0-2,5,700,1,26,N,22,0.35930719519210774
0-2,5,700,1,26,N,23,0.37918211794644724
0-2,5,700,1,26,N,24,0.4546712908403043
0-2,5,700,1,26,N,25,0.6548186692329279
0-2,5,700,1,26,N,26,0.6052128551473791
0-2,5,700,1,26,N,27,0.3532389696101347
0-2,5,700,1,26,N,28,0.3617762949264519
0-2,5,700,1,26,N,29,0.5283233124666844
0-2,5,700,1,27,N,0,0.1685459749188749
0-2,5,700,1,27,N,1,0.9710449652366759
0-2,5,700,1,27,N,2,0.02862968169316326
0-2,5,700,1,27,N,3,0.1817441645185675
0-2,5,700,1,27,N,4,0.010806405034628363
0-2,5,700,1,27,N,5,-0.325041221996673
0-2,5,700,1,27,N,6,-0.34742970938238515
0-2,5,700,1,27,N,7,0.0449029319672565
0-2,5,700,1,27,N,8,0.526968853933941
0-2,5,700,1,27,N,9,0.10139311429058542
0-2,5,700,1,27,N,10,-0.5086412399391189
0-2,5,700,1,27,N,11,0.21154691374185444
0-2,5,700,1,27,N,12,-0.44270709818263704
0-2,5,700,1,27,N,13,-0.010874988349121874
0-2,5,700,1,27,N,14,0.029928246159719236
0-2,5,700,1,27,N,15,-0.10801560665682121
0-2,5,700,1,27,N,16,0.5423777380956217
0-2,5,700,1,27,N,17,-0.08299353297022231
0-2,5,700,1,27,N,18,0.769018422155244
0-2,5,700,1,27,N,19,0.751963864453359
0-2,5,700,1,27,N,20,0.29072125703576096
0-2,5,700,1,27,N,21,0.1227063865896913
0-2,5,700,1,27,N,22,-0.4726218100029897
0-2,5,700,1,27,N,23,0.0763370094823512
0-2,5,700,1,27,N,24,-0.2811460178503098
0-2,5,700,1,27,N,25,-0.8293699732385948
0-2,5,700,1,27,N,26,-0.15084297888381593
0-2,5,700,1,27,N,27,-0.4108504501636609
0-2,5,700,1,27,N,28,0.5161555316175055
0-2,5,700,1,27,N,29,-0.4751116734545423
0-2,5,700,1,28,N,0,-0.02736202385827633
0-2,5,700,1,28,N,1,0.5728753531174855
0-2,5,700,1,28,N,2,0.10970479786941663
0-2,5,700,1,28,N,3,0.1591324831892808
0-2,5,700,1,28,N,4,0.05250891892079828
0-2,5,700,1,28,N,5,-0.3004198112109819
0-2,5,700,1,28,N,6,0.1261113055992683
0-2,5,700,1,28,N,7,0.19196206547597788
0-2,5,700,1,28,N,8,-0.07130035953746501
0-2,5,700,1,28,N,9,0.15204349945216866
0-2,5,700,1,28,N,10,-0.026598214956907895
0-2,5,700,1,28,N,11,0.286119648950092
0-2,5,700,1,28,N,12,0.13038813208198857
0-2,5,700,1,28,N,13,-0.08240526653074223
0-2,5,700,1,28,N,14,-0.2516838908245731
0-2,5,700,1,28,N,15,-0.6326018728776953
0-2,5,700,1,28,N,16,-0.4054780208623984
0-2,5,700,1,28,N,17,0.03555249908832503
0-2,5,700,1,28,N,18,0.17311639694232864
0-2,5,700,1,28,N,19,-0.43037503029050844
0-2,5,700,1,28,N,20,-0.09805032250037274
0-2,5,700,1,28,N,21,0.14083374164242798
0-2,5,700,1,28,N,22,0.47652059052482987
0-2,5,700,1,28,N,23,-0.015036215262488457
0-2,5,700,1,28,N,24,0.35880211578225174
0-2,5,700,1,28,N,25,0.7877301001664695
0-2,5,700,1,28,N,26,-0.6998841269510091
0-2,5,700,1,28,N,27,0.3857479020176916
0-2,5,700,1,28,N,28,0.41468954868167696
0-2,5,700,1,28,N,29,-0.11052931020904658
0-2,5,700,1,29,N,0,-0.7773748890704021
0-2,5,700,1,29,N,1,-0.18201388268325153
0-2,5,700,1,29,N,2,0.47156148934267406
0-2,5,700,1,29,N,3,-0.4477906013848148
0-2,5,700,1,29,N,4,-0.062075270079899804
0-2,5,700,1,29,N,5,-0.08802698190457807
0-2,5,700,1,29,N,6,-0.44090862711415274
0-2,5,700,1,29,N,7,0.3524364416450508
0-2,5,700,1,29,N,8,-0.6022775469904961
0-2,5,700,1,29,N,9,0.21521894789199317
0-2,5,700,1,29,N,10,-0.29309604115234444
0-2,5,700,1,29,N,11,0.27196529648820406
0-2,5,700,1,29,N,12,0.1385750962550054
0-2,5,700,1,29,N,13,0.3531927570028839
0-2,5,700,1,29,N,14,0.47630070008123815
0-2,5,700,1,29,N,15,-0.13366868363545908
0-2,5,700,1,29,N,16,-0.17466437736954007
0-2,5,700,1,29,N,17,-0.24220584763964761
0-2,5,700,1,29,N,18,-0.5284952512493925
0-2,5,700,1,29,N,19,0.1259825656657177
0-2,5,700,1,29,N,20,0.020067468288416476
0-2,5,700,1,29,N,21,-0.6440891039003627
0-2,5,700,1,29,N,22,1.0134185123613277
0-2,5,700,1,29,N,23,0.062017199582812606
0-2,5,700,1,29,N,24,0.7835472562192236
0-2,5,700,1,29,N,25,-0.2129410925296372
0-2,5,700,1,29,N,26,0.11894481510662175
0-2,5,700,1,29,N,27,0.6914269664859094
0-2,5,700,1,29,N,28,0.46395882324936033
0-2,5,700,1,29,N,29,-0.5529917039480619
0-2,5,700,1,0,B,0,-0.386324706627742
0-2,5,700,1,0,B,1,0.403820294350664
0-2,5,700,1,0,B,2,-0.18493425571814992
0-2,5,700,1,0,B,3,0.012469623796954873
0-2,5,700,1,0,B,4,-0.8496049612178603
0-2,5,700,1,0,B,5,0.580120718484421
0-2,5,700,1,0,B,6,-0.11884533469188298
0-2,5,700,1,0,B,7,-0.34638846072239254
0-2,5,700,1,0,B,8,-0.09098364684270434
0-2,5,700,1,0,B,9,0.17714537367135455
0-2,5,700,1,0,B,10,-0.14370352395145397
0-2,5,700,1,0,B,11,-0.343880508400862
0-2,5,700,1,0,B,12,-0.4185194997276543
0-2,5,700,1,0,B,13,-0.47486689168253615
0-2,5,700,1,0,B,14,0.012134586278388029
0-2,5,700,1,0,B,15,-0.06683654944570355
0-2,5,700,1,0,B,16,0.8066642487429967
0-2,5,700,1,0,B,17,-0.05437954775475715
0-2,5,700,1,0,B,18,0.023867965829413494
0-2,5,700,1,0,B,19,-0.8304110168158405
0-2,5,700,1,0,B,20,0.06980821918682162
0-2,5,700,1,0,B,21,-0.5471469457940922
0-2,5,700,1,0,B,22,0.39531226397050695
0-2,5,700,1,0,B,23,-0.11816654511315036
0-2,5,700,1,0,B,24,-0.21976096668213616
0-2,5,700,1,0,B,25,-0.31248501815275076
0-2,5,700,1,0,B,26,0.18180955149525657
0-2,5,700,1,0,B,27,0.4742622588805798
0-2,5,700,1,0,B,28,-0.6554050695379252
0-2,5,700,1,0,B,29,0.12201238346974524
0-2,5,700,2,0,N,0,-0.059818518110286864
0-2,5,700,2,0,N,1,-0.5740097676215415
0-2,5,700,2,0,N,2,-1.061447298404571
0-2,5,700,2,0,N,3,0.13184619603311165
0-2,5,700,2,0,N,4,-0.5252357357200768
0-2,5,700,2,0,N,5,0.006816660153152032
0-2,5,700,2,0,N,6,-0.14394374360734197
0-2,5,700,2,0,N,7,-0.27972712127284904
0-2,5,700,2,0,N,8,0.13689003232527028
0-2,5,700,2,0,N,9,0.11544756008870706
0-2,5,700,2,0,N,10,-0.16433762995126
0-2,5,700,2,0,N,11,0.7271339341898182
0-2,5,700,2,0,N,12,-0.5281737179315877
0-2,5,700,2,0,N,13,0.8019403894650726
0-2,5,700,2,0,N,14,-0.37893691393606754
0-2,5,700,2,0,N,15,-1.3018203900782912
0-2,5,700,2,0,N,16,0.216774113466854
0-2,5,700,2,0,N,17,-0.8626312074800226
0-2,5,700,2,0,N,18,0.2285863652842018
0-2,5,700,2,0,N,19,1.031915018125428
0-2,5,700,2,0,N,20,-0.4957194953503675
0-2,5,700,2,0,N,21,0.48441985791067727
0-2,5,700,2,0,N,22,0.1908761174502802
0-2,5,700,2,0,N,23,-0.7528368539251219
0-2,5,700,2,0,N,24,-0.3970539233081713
0-2,5,700,2,0,N,25,-0.22061896644867407
0-2,5,700,2,0,N,26,-0.06054563048461345
0-2,5,700,2,0,N,27,-0.4113527250759312
0-2,5,700,2,0,N,28,0.31802144181200975
0-2,5,700,2,0,N,29,0.8903578240735129
0-2,5,700,2,1,N,0,0.18219684121426793
0-2,5,700,2,1,N,1,-0.17420189816895712
0-2,5,700,2,1,N,2,0.441692535881643
0-2,5,700,2,1,N,3,1.0829475779369493
0-2,5,700,2,1,N,4,-0.3564056820721064
0-2,5,700,2,1,N,5,0.15063198605503025
0-2,5,700,2,1,N,6,-0.8476692932517896
0-2,5,700,2,1,N,7,0.030724837190270228
0-2,5,700,2,1,N,8,0.2619960063201601
0-2,5,700,2,1,N,9,-0.45173773347675433
0-2,5,700,2,1,N,10,-0.5777582126685871
0-2,5,700,2,1,N,11,0.4998735441460014
0-2,5,700,2,1,N,12,0.6053072354781106
0-2,5,700,2,1,N,13,-0.4672267772143995
0-2,5,700,2,1,N,14,0.23044013850294845
0-2,5,700,2,1,N,15,0.07466875646578545
0-2,5,700,2,1,N,16,-0.17226460952212205
0-2,5,700,2,1,N,17,0.3647183513146019
0-2,5,700,2,1,N,18,-0.6427848954332177
0-2,5,700,2,1,N,19,0.7202244782704782
0-2,5,700,2,1,N,20,-0.23072326922966638
0-2,5,700,2,1,N,21,0.08159721862241784
0-2,5,700,2,1,N,22,0.3438321680471785
0-2,5,700,2,1,N,23,0.613500563145503
0-2,5,700,2,1,N,24,0.5012678081919084
0-2,5,700,2,1,N,25,-1.1123012206734357
0-2,5,700,2,1,N,26,-0.5289061207295156
0-2,5,700,2,1,N,27,0.2861945228042244
0-2,5,700,2,1,N,28,-0.428371218513233
0-2,5,700,2,1,N,29,-0.2821565768425443
0-2,5,700,2,2,N,0,-0.08474956337697667
0-2,5,700,2,2,N,1,0.9363488600340925
0-2,5,700,2,2,N,2,-0.429379298273559
0-2,5,700,2,2,N,3,-0.46915352591945947
0-2,5,700,2,2,N,4,0.10511531273475165
0-2,5,700,2,2,N,5,0.1579760075897707
0-2,5,700,2,2,N,6,-0.6648520669161245
0-2,5,700,2,2,N,7,0.42807063946812596
0-2,5,700,2,2,N,8,-0.6355212078776808
0-2,5,700,2,2,N,9,0.12759046277322897
0-2,5,700,2,2,N,10,-0.15355178779636322
0-2,5,700,2,2,N,11,-0.3043411913076315
0-2,5,700,2,2,N,12,-0.049082561656561545
0-2,5,700,2,2,N,13,-0.11766815974794462
0-2,5,700,2,2,N,14,-0.1273024368682117
0-2,5,700,2,2,N,15,0.6910462917674967
0-2,5,700,2,2,N,16,-0.26588842034951343
0-2,5,700,2,2,N,17,0.3359947561866638
0-2,5,700,2,2,N,18,0.6519260126975638
0-2,5,700,2,2,N,19,-1.0808952132324454
0-2,5,700,2,2,N,20,0.8681137831757934
0-2,5,700,2,2,N,21,-0.11552588758222729
0-2,5,700,2,2,N,22,-0.3670244960603948
0-2,5,700,2,2,N,23,-0.5068349100698445
0-2,5,700,2,2,N,24,-0.3954425768289071
0-2,5,700,2,2,N,25,0.16421922233798816
0-2,5,700,2,2,N,26,0.17276700330980713
0-2,5,700,2,2,N,27,-1.2365470674404564
0-2,5,700,2,2,N,28,0.497847422740065
0-2,5,700,2,2,N,29,0.47222806418017227
0-2,5,700,2,0,B,0,0.5682469577504881
0-2,5,700,2,0,B,1,0.3881954141201595
0-2,5,700,2,0,B,2,-0.0546516631067923
0-2,6,700,0,0,N,0,0.44391798648034686
0-2,6,700,0,0,N,1,-0.33721847197886773
0-2,6,700,0,0,N,2,0.6886809524721909
0-2,6,700,0,0,N,3,0.13254199719649368
0-2,6,700,0,0,N,4,-0.19588010723385202
0-2,6,700,0,0,N,5,-0.691672223552748
0-2,6,700,0,0,N,6,0.021299497451069516
0-2,6,700,0,0,N,7,-0.7345902860654717
0-2,6,700,0,0,N,8,0.5368767739583705
0-2,6,700,0,0,N,9,-0.5407803208462012
0-2,6,700,0,0,N,10,0.876938105894227
0-2,6,700,0,0,N,11,-0.3426443667356983
0-2,6,700,0,0,N,12,-0.16814232918742752
0-2,6,700,0,0,N,13,0.09180893941715584
0-2,6,700,0,0,N,14,-0.6587173453032417
0-2,6,700,0,0,N,15,0.035539792099422436
0-2,6,700,0,0,N,16,-0.571177062027037
0-2,6,700,0,0,N,17,-0.24529628114781823
0-2,6,700,0,0,N,18,0.4616451460133584
0-2,6,700,0,0,N,19,0.6488200482215151
0-2,6,700,0,0,N,20,-0.3163592314910342
0-2,6,700,0,0,N,21,-0.10034296658087889
0-2,6,700,0,0,N,22,-0.18995456696863974
0-2,6,700,0,0,N,23,0.16196487613520666
0-2,6,700,0,0,N,24,0.20957430200009786
0-2,6,700,0,0,N,25,-0.5638033613576158
0-2,6,700,0,0,N,26,-0.29125598177158757
0-2,6,700,0,0,N,27,0.48347219322831225
0-2,6,700,0,0,N,28,0.42249706640003565
0-2,6,700,0,0,N,29,-0.15745451154240228
0-2,6,700,0,0,N,30,-0.3613067608494823
0-2,6,700,0,0,N,31,0.053031206264541164
0-2,6,700,0,0,N,32,-0.29308274727655226
0-2,6,700,0,0,N,33,0.12619679650637972
0-2,6,700,0,0,N,34,-0.0926139803411004
0-2,6,700,0,0,N,35,-0.4217744588612268
0-2,6,700,0,0,N,36,-0.23694737825296336
0-2,6,700,0,0,N,37,0.4894865724892088
0-2,6,700,0,0,N,38,-0.5727594197005744
0-2,6,700,0,0,N,39,-0.12121322185573014
0-2,6,700,0,0,N,40,0.021032486010965832
0-2,6,700,0,0,N,41,-0.1507462031865487
0-2,6,700,0,0,N,42,0.10376868531387466
0-2,6,700,0,0,N,43,-0.19815340559578784
0-2,6,700,0,0,N,44,-0.4277509893007535
0-2,6,700,0,0,N,45,-0.09474738489046212
0-2,6,700,0,0,N,46,0.6792640058750604
0-2,6,700,0,0,N,47,-0.1377249192351234
0-2,6,700,0,0,N,48,0.6761077449470148
0-2,6,700,0,0,N,49,-0.4106917134147116
0-2,6,700,0,0,N,50,-0.01947251582331999
0-2,6,700,0,0,N,51,-0.03058241421674867
0-2,6,700,0,0,N,52,0.6085396933362566
0-2,6,700,0,0,N,53,-0.4025850772687445
0-2,6,700,0,0,N,54,-0.8590631992128474
0-2,6,700,0,0,N,55,0.42207727821236773
0-2,6,700,0,1,N,0,-0.17947915369399733
0-2,6,700,0,1,N,1,0.41714487179023146
0-2,6,700,0,1,N,2,-0.21892946201637922
0-2,6,700,0,1,N,3,0.6411528960373749
0-2,6,700,0,1,N,4,0.1421678381787307
0-2,6,700,0,1,N,5,0.29100308651900125
0-2,6,700,0,1,N,6,0.18497922503326003
0-2,6,700,0,1,N,7,-0.19915568086848276
0-2,6,700,0,1,N,8,0.4566053271379565
0-2,6,700,0,1,N,9,-0.37964921196631635
0-2,6,700,0,1,N,10,0.20275731935050006
0-2,6,700,0,1,N,11,0.1800619844101331
0-2,6,700,0,1,N,12,0.18379939392439926
0-2,6,700,0,1,N,13,0.5491712992573902
0-2,6,700,0,1,N,14,-0.6811682049035243
0-2,6,700,0,1,N,15,0.02208243258929397
0-2,6,700,0,1,N,16,0.7030241967921023
0-2,6,700,0,1,N,17,-0.021268833750386573
0-2,6,700,0,1,N,18,-0.8424462918936935
0-2,6,700,0,1,N,19,-0.17546360699630636
0-2,6,700,0,1,N,20,-0.052572110363595076
0-2,6,700,0,1,N,21,0.2860514382682799
0-2,6,700,0,1,N,22,0.46883204751948515
0-2,6,700,0,1,N,23,-0.6206825968739034
0-2,6,700,0,1,N,24,0.25317618460657976
0-2,6,700,0,1,N,25,0.5607437957088265
0-2,6,700,0,1,N,26,-0.0360591355811426
0-2,6,700,0,1,N,27,-0.37528705597170225
0-2,6,700,0,1,N,28,0.5058048543760278
0-2,6,700,0,1,N,29,-0.18122343934672294
0-2,6,700,0,1,N,30,-0.010021467108851767
0-2,6,700,0,1,N,31,0.3207903998785885
0-2,6,700,0,1,N,32,-0.37634929136102724
0-2,6,700,0,1,N,33,0.2096184197586325
0-2,6,700,0,1,N,34,-0.2779385147585178
0-2,6,700,0,1,N,35,0.548363872921682
0-2,6,700,0,1,N,36,-0.644934373864357
0-2,6,700,0,1,N,37,-0.29909241669577663
0-2,6,700,0,1,N,38,0.042723438321836116
0-2,6,700,0,1,N,39,-0.018404735315846743
0-2,6,700,0,1,N,40,-0.6574648355400107
0-2,6,700,0,1,N,41,0.09442181518540047
0-2,6,700,0,1,N,42,-0.41885270961502463
0-2,6,700,0,1,N,43,0.08094325140000766
0-2,6,700,0,1,N,44,-0.14286617684391043
0-2,6,700,0,1,N,45,-0.29264934446350155
0-2,6,700,0,1,N,46,0.39975648584321777
0-2,6,700,0,1,N,47,0.35593793857622136
0-2,6,700,0,1,N,48,0.7093099794173002
0-2,6,700,0,1,N,49,0.11648894368477196
0-2,6,700,0,1,N,50,0.8084647726204259
0-2,6,700,0,1,N,51,0.07595710427378012
0-2,6,700,0,1,N,52,0.24264885337048822
0-2,6,700,0,1,N,53,0.458862243418908
0-2,6,700,0,1,N,54,-0.7868791764822008
0-2,6,700,0,1,N,55,0.06914529825171775
0-2,6,700,0,2,N,0,-0.6658833264016328
0-2,6,700,0,2,N,1,0.21954823385996708
0-2,6,700,0,2,N,2,0.4541592744572437
0-2,6,700,0,2,N,3,0.9708543285686458
0-2,6,700,0,2,N,4,0.16601774132943273
0-2,6,700,0,2,N,5,0.31394816167834316
0-2,6,700,0,2,N,6,0.15440561262496266
0-2,6,700,0,2,N,7,0.20298579861860191
0-2,6,700,0,2,N,8,-0.009166859946879682
0-2,6,700,0,2,N,9,-0.36710037486068336
0-2,6,700,0,2,N,10,0.11778256320825072
0-2,6,700,0,2,N,11,0.16037606106180155
0-2,6,700,0,2,N,12,0.395327490920826
0-2,6,700,0,2,N,13,-0.07355393340054263
0-2,6,700,0,2,N,14,0.6621100451577904
0-2,6,700,0,2,N,15,0.5646916773745703
0-2,6,700,0,2,N,16,0.07026902142453251
0-2,6,700,0,2,N,17,-0.3231213734506772
0-2,6,700,0,2,N,18,0.006187502778702885
0-2,6,700,0,2,N,19,0.20992055156681877
0-2,6,700,0,2,N,20,-0.10677394981224998
0-2,6,700,0,2,N,21,-0.030786615317030818
0-2,6,700,0,2,N,22,-0.33705151395249355
0-2,6,700,0,2,N,23,0.13633010114169702
0-2,6,700,0,2,N,24,-0.02632259052824437
0-2,6,700,0,2,N,25,-0.43395803645291475
0-2,6,700,0,2,N,26,0.2863164575976133
0-2,6,700,0,2,N,27,-0.5067258513726141
0-2,6,700,0,2,N,28,0.6646380903869213
0-2,6,700,0,2,N,29,0.1941264487923332
0-2,6,700,0,2,N,30,0.05542361061764389
0-2,6,700,0,2,N,31,-0.0760180694537016
0-2,6,700,0,2,N,32,-0.05148603683593267
0-2,6,700,0,2,N,33,-0.47906385162814935
0-2,6,700,0,2,N,34,-0.12167755562224729
0-2,6,700,0,2,N,35,-0.5202479035993037
0-2,6,700,0,2,N,36,0.040788559554125185
0-2,6,700,0,2,N,37,-0.7698759492575086
0-2,6,700,0,2,N,38,0.08335835517719425
0-2,6,700,0,2,N,39,-0.39434043741429436
0-2,6,700,0,2,N,40,-0.24599814473226764
0-2,6,700,0,2,N,41,0.1349963735184808
0-2,6,700,0,2,N,42,0.49238856298315004
0-2,6,700,0,2,N,43,0.05251932379116687
0-2,6,700,0,2,N,44,-0.9116931410893397
0-2,6,700,0,2,N,45,-0.7396112110565817
0-2,6,700,0,2,N,46,-0.7821048773803749
0-2,6,700,0,2,N,47,-0.5225084748301863
0-2,6,700,0,2,N,48,-0.20865489083880667
0-2,6,700,0,2,N,49,-0.01901030600443878
0-2,6,700,0,2,N,50,0.04523351096823336
0-2,6,700,0,2,N,51,0.4771591438034363
0-2,6,700,0,2,N,52,0.7314643914609004
0-2,6,700,0,2,N,53,-0.3746691304539997
0-2,6,700,0,2,N,54,-0.503105483798634
0-2,6,700,0,2,N,55,-0.3087227875342289
0-2,6,700,0,3,N,0,-0.05912485690715126
0-2,6,700,0,3,N,1,-0.5102541795895685
0-2,6,700,0,3,N,2,0.7435070325673643
0-2,6,700,0,3,N,3,-0.07220509358568163
0-2,6,700,0,3,N,4,-0.24022628804784307
0-2,6,700,0,3,N,5,-0.03764304041906716
0-2,6,700,0,3,N,6,-0.4807261722667064
0-2,6,700,0,3,N,7,-0.052870642890793296
0-2,6,700,0,3,N,8,0.11999008995370054
0-2,6,700,0,3,N,9,-0.21541516467546865
0-2,6,700,0,3,N,10,-0.8518749988151881
0-2,6,700,0,3,N,11,-0.45931170859914955
0-2,6,700,0,3,N,12,0.36125075338853235
0-2,6,700,0,3,N,13,-0.596834637550067
0-2,6,700,0,3,N,14,-0.7180098323675523
0-2,6,700,0,3,N,15,-0.33262754496239205
0-2,6,700,0,3,N,16,0.4629075137999359
0-2,6,700,0,3,N,17,-0.345518620966239
0-2,6,700,0,3,N,18,0.2530287200646965
0-2,6,700,0,3,N,19,0.11302287622402618
0-2,6,700,0,3,N,20,0.7951699926658917
0-2,6,700,0,3,N,21,0.4111136057269328
0-2,6,700,0,3,N,22,-0.1492781856204192
0-2,6,700,0,3,N,23,0.05880848268145959
0-2,6,700,0,3,N,24,-0.13589766170118023
0-2,6,700,0,3,N,25,-0.07482808872261504
0-2,6,700,0,3,N,26,0.030723372272316713
0-2,6,700,0,3,N,27,0.04157620958906986
0-2,6,700,0,3,N,28,-0.3494370183565413
0-2,6,700,0,3,N,29,-0.9018198238807433
0-2,6,700,0,3,N,30,-0.24186466658263583
0-2,6,700,0,3,N,31,0.16312356460363187
0-2,6,700,0,3,N,32,0.14303487456910235
0-2,6,700,0,3,N,33,-0.008659192209601763
0-2,6,700,0,3,N,34,-0.1295065289751332
0-2,6,700,0,3,N,35,-0.7727016630481574
0-2,6,700,0,3,N,36,-0.14791543635551332
0-2,6,700,0,3,N,37,0.038450799824592576
0-2,6,700,0,3,N,38,0.1151972145714586
0-2,6,700,0,3,N,39,0.4682608292500149
0-2,6,700,0,3,N,40,0.05260944070308146
0-2,6,700,0,3,N,41,0.28342588135370067
0-2,6,700,0,3,N,42,-0.19379832970765812
0-2,6,700,0,3,N,43,-0.31046653389724177
0-2,6,700,0,3,N,44,-0.31860570517932957
0-2,6,700,0,3,N,45,0.25647032340627895
0-2,6,700,0,3,N,46,0.4701035895317764
0-2,6,700,0,3,N,47,-0.2359190562209553
0-2,6,700,0,3,N,48,-0.7299897953767214
0-2,6,700,0,3,N,49,-0.6239096398573079
0-2,6,700,0,3,N,50,-0.25424681023023915
0-2,6,700,0,3,N,51,0.3571642429725924
